dataset,model,imputer,regime,mechanism,rate,n_runs,mean_accuracy,std_accuracy,mean_roc_auc,std_roc_auc,mean_brier,std_brier,mean_ece,std_ece,mean_clean_accuracy,mean_clean_roc_auc,mean_clean_brier,mean_clean_ece,mean_accuracy_change,mean_roc_auc_change,mean_brier_change,mean_ece_change,mean_train_actual_rate,mean_test_actual_rate
wdbc,gradient_boosting,simple,clean_train_corrupt_test,mcar,0.1,10,0.9586943021269988,0.022685194358526534,0.9905934963787896,0.006930445367254366,0.03467115298323475,0.01721720365281534,0.039140381914284435,0.01830826115562273,0.958694302126999,0.9918160340163288,0.031613706189340715,0.036377260390339096,-2.2204460492503132e-17,-0.001222537637539256,0.0030574467938940296,0.0027631215239453384,0.0,0.09818765202090772
wdbc,gradient_boosting,simple,clean_train_corrupt_test,mcar,0.2,10,0.9446514516379445,0.026482260441309212,0.9881715356739923,0.007410450383323782,0.043411833690650325,0.02146972170836115,0.04957416513872708,0.02112517886940268,0.958694302126999,0.9918160340163288,0.031613706189340715,0.036377260390339096,-0.014042850489054525,-0.0036444983423365327,0.011798127501309607,0.01319690474838799,0.0,0.19964291259121253
wdbc,gradient_boosting,simple,clean_train_corrupt_test,mcar,0.3,10,0.9226828132277596,0.0324974304276258,0.9835820695057512,0.007438615585393116,0.0641317219502032,0.029361772243591013,0.07577511659339091,0.02894018178203412,0.958694302126999,0.9918160340163288,0.031613706189340715,0.036377260390339096,-0.036011488899239254,-0.008233964510577674,0.03251801576086247,0.03939785620305182,0.0,0.2998770894788594
wdbc,gradient_boosting,simple,clean_train_corrupt_test,mcar,0.5,10,0.8497593541375563,0.042400125550834465,0.9589715402665779,0.022407774532949693,0.12994626071530457,0.04177412485507316,0.14549437072160684,0.03983695319432655,0.958694302126999,0.9918160340163288,0.031613706189340715,0.036377260390339096,-0.10893494798944266,-0.03284449374975087,0.09833255452596386,0.10911711033126777,0.0,0.4990146457589401
wdbc,gradient_boosting,simple,clean_train_corrupt_test,mnar,0.1,10,0.9551777674274181,0.023932093045819544,0.9913314512397381,0.006272623187008996,0.03449938910481689,0.017811283442411188,0.03885863842743972,0.02050956496332859,0.958694302126999,0.9918160340163288,0.031613706189340715,0.036377260390339096,-0.003516534699580809,-0.0004845827765906252,0.002885682915476169,0.0024813780371006284,0.0,0.10017543859649122
wdbc,gradient_boosting,simple,clean_train_corrupt_test,mnar,0.2,10,0.956047197640118,0.023799886304767672,0.9902305846274894,0.006966600317389763,0.03670641403489738,0.01961800290462768,0.04077139665732872,0.021111775041087032,0.958694302126999,0.9918160340163288,0.031613706189340715,0.036377260390339096,-0.0026471044868809136,-0.0015854493888394772,0.0050927078455566665,0.004394136266989623,0.0,0.2050877192982456
wdbc,gradient_boosting,simple,clean_train_corrupt_test,mnar,0.3,10,0.950776276975625,0.02844253249871465,0.9902317002791946,0.007382710637451771,0.040982321202125055,0.022766667647720507,0.046288893379238735,0.02443374515011081,0.958694302126999,0.9918160340163288,0.031613706189340715,0.036377260390339096,-0.00791802515137403,-0.001584333737134247,0.009368615012784336,0.009911632988899643,0.0,0.3036780003105108
wdbc,gradient_boosting,simple,clean_train_corrupt_test,mnar,0.5,10,0.9472752678155565,0.02302425237666424,0.9905441152513704,0.006751456840788765,0.045115670691482715,0.020041290478101374,0.050631109732210564,0.02282677762771251,0.958694302126999,0.9918160340163288,0.031613706189340715,0.036377260390339096,-0.011419034311442311,-0.001271918764958413,0.013501964502141995,0.014253849341871471,0.0,0.4931330538736221
wdbc,logistic_regression,simple,clean_train_corrupt_test,mar,0.1,10,0.9815634218289085,0.011271991356986475,0.9947145729675209,0.005280917361893336,0.022140269646080214,0.006931197140723912,0.04233770667919986,0.015136248443822064,0.9815634218289085,0.9950096790909108,0.02160825305714032,0.042913508715338985,0.0,-0.00029510612338981004,0.0005320165889398942,-0.0005758020361391218,0.0,0.10229312218599595
wdbc,logistic_regression,simple,clean_train_corrupt_test,mar,0.2,10,0.9745458779692594,0.015700656812647273,0.993927507768402,0.005382788380983442,0.024162298593755214,0.007248166978668939,0.04297304682391988,0.014035748291799757,0.9815634218289085,0.9950096790909108,0.02160825305714032,0.042913508715338985,-0.007017543859649145,-0.001082171322508685,0.0025540455366148923,5.9538108580897005e-05,0.0,0.2006908865083062
